"accession","function","ARIK.20190715.EPIPSAMMON.1","ARIK.20190715.EPIPSAMMON.2","ARIK.20190715.EPIPSAMMON.3","BIGC.20190709.EPILITHON.1","BIGC.20190709.EPILITHON.2","BIGC.20190709.EPILITHON.3","BIGC.20190709.EPIPSAMMON.1","BIGC.20190709.EPIPSAMMON.3","BLDE.20190805.EPILITHON.1","BLDE.20190805.EPILITHON.2","BLDE.20190805.EPILITHON.3","BLDE.20190805.EPILITHON.4","BLDE.20190805.EPILITHON.5","BLDE.20190805.EPILITHON.6","BLDE.20190805.EPILITHON.7","BLDE.20190805.EPILITHON.8","BLDE.SS.20190702","BLUE.20190711.EPILITHON.1","BLUE.20190711.EPILITHON.2","BLUE.20190711.EPILITHON.3","BLUE.20190711.EPILITHON.4","BLUE.20190711.EPILITHON.5","BLUE.20190711.EPILITHON.6","BLUE.20190711.EPILITHON.7","BLUE.20190711.EPILITHON.8","BLUE.SS.20190716","BLWA.C0.20190716","CARI.20190703.EPILITHON.7","CARI.20190703.EPILITHON.8","CARI.SS.20190710","COMO.20190806.EPILITHON.1","COMO.20190806.EPILITHON.2","COMO.20190806.EPILITHON.3","COMO.20190806.EPILITHON.4","COMO.20190806.EPILITHON.5","COMO.20190806.EPIPSAMMON.1","COMO.20190806.EPIPSAMMON.2","COMO.20190806.EPIPSAMMON.3","COMO.SS.20190716","CUPE.20190625.EPILITHON.1","CUPE.20190625.EPILITHON.2","CUPE.20190625.EPILITHON.3","CUPE.20190625.EPILITHON.4","CUPE.20190625.EPILITHON.5","CUPE.20190625.EPILITHON.6","CUPE.20190625.EPILITHON.7","CUPE.20190625.EPILITHON.8","CUPE.SS.20190709","GUIL.20190701.EPILITHON.1","GUIL.20190701.EPILITHON.2","GUIL.20190701.EPILITHON.3","GUIL.20190701.EPILITHON.4","GUIL.20190701.EPILITHON.5","GUIL.20190701.EPILITHON.6","GUIL.20190701.EPILITHON.7","GUIL.20190701.EPILITHON.8","GUIL.SS.20190716","HOPB.20190715.EPILITHON.1","HOPB.20190715.EPILITHON.2","HOPB.20190715.EPILITHON.3","HOPB.20190715.EPILITHON.4","HOPB.20190715.EPILITHON.5","HOPB.20190715.EPIPSAMMON.2","HOPB.SS.20190717","KING.20190723.EPILITHON.1","KING.20190723.EPILITHON.2","KING.20190723.EPILITHON.3","KING.20190723.EPILITHON.4","KING.20190723.EPILITHON.5","KING.20190723.EPILITHON.6","KING.20190723.EPILITHON.7","KING.20190723.EPILITHON.8","KING.SS.20190708","LECO.SS.20190812","MAYF.20190805.EPIXYLON.1","MAYF.20190805.EPIXYLON.2","MAYF.20190805.EPIXYLON.3","MAYF.20190805.EPIXYLON.4","MAYF.20190805.EPIXYLON.5","MCDI.20190724.EPILITHON.1","MCDI.20190724.EPILITHON.2","MCDI.20190724.EPILITHON.3","MCDI.20190724.EPILITHON.4","MCDI.20190724.EPILITHON.5","MCDI.20190724.EPILITHON.6","OKSR.20190711.EPILITHON.1","OKSR.SS.20190820","REDB.20190715.EPILITHON.1","REDB.20190715.EPILITHON.2","REDB.20190715.EPILITHON.3","REDB.20190715.EPIPSAMMON.1","REDB.20190715.EPIPSAMMON.2","REDB.20190715.EPIPSAMMON.3","REDB.20190715.EPIPSAMMON.4","REDB.20190715.EPIPSAMMON.5","REDB.SS.20190709","SYCA.20190617.EPILITHON.1","SYCA.20190617.EPILITHON.2","SYCA.20190617.EPILITHON.3","SYCA.20190617.EPILITHON.4","SYCA.20190617.EPILITHON.5","SYCA.20190617.EPIPSAMMON.1","SYCA.20190617.EPIPSAMMON.2","SYCA.20190617.EPIPSAMMON.3","SYCA.SS.20190716","TECR.SS.20190717","TOMB.C0.20190709","WLOU.20190724.EPILITHON.1","WLOU.20190724.EPILITHON.2","WLOU.20190724.EPILITHON.3","WLOU.20190724.EPILITHON.4","WLOU.20190724.EPILITHON.5","WLOU.20190724.EPIPSAMMON.1","WLOU.20190724.EPIPSAMMON.2","WLOU.SS.20190709"
"M00097","beta-Carotene biosynthesis, GGAP => beta-carotene",16.8556526491569,30.9753717700344,14.4395034815247,223.295957214867,303.788286256449,136.221449298101,NA,NA,477.639725838464,409.644046220944,440.805137055132,517.132726372866,224.715580939479,319.799240673489,446.811135773332,437.535014261087,NA,285.600163555704,279.276431727124,274.371487130881,321.197977246297,392.045731510335,257.739557817535,295.045948247696,282.166330851083,914.629316127387,354.331680201006,1104.85689433195,1104.17089337927,NA,633.611549820971,395.966694380667,691.430578044694,552.199855546963,516.075929810974,7.65809448985565,14.6645037980554,9.76501256151686,NA,275.568309750558,191.018292787638,365.774140968604,263.89678532949,272.313147632697,588.565810808384,255.076637958946,507.958036300921,NA,167.708889074911,224.334634532483,403.54253667566,211.74724889076,302.137226649931,179.615836414149,276.594753674202,223.381591816606,NA,365.522362683118,508.869498624567,193.818897004608,430.833179592133,661.061851233039,140.507948603382,430.260820566103,179.108099583708,199.117699421158,222.922168649505,465.11712902105,149.656432187878,268.077124911461,222.667469596136,528.261354598558,NA,878.08566328092,17.3266818210969,38.5757796081873,82.1083766769414,50.6659494992404,28.631071044235,571.133275698146,256.885247137417,568.335569573136,170.102867071708,234.499009114187,234.353180641595,439.166236016695,1262.01608148613,88.1248494186682,239.229715163437,187.3246742398,144.15584418374,120.770718389311,117.803290689035,201.510418796283,132.543344709232,461.439604956647,693.747317111967,813.246251163773,415.783183760317,827.235964186535,520.156875674447,141.167665396263,163.369774262335,115.917341031219,679.527350693762,NA,355.865405448469,439.813584789453,681.312464645029,799.56593694849,675.27403890369,380.583067390202,37.3892117651517,78.2022827854956,NA
"M00098","Acylglycerol degradation",34.2611055444656,44.7679899413219,51.641123111223,218.533562033723,325.338332512109,142.94092983571,NA,NA,239.925382312345,266.447966464377,346.755306338227,264.997734705078,218.530679282336,198.829060047104,184.331374117947,283.013377850021,NA,150.139015925342,200.883887890342,165.533896881188,264.767394738982,109.723607325646,137.832782945054,183.850716859887,168.286508700783,5.63172900804831,NA,647.59434955497,695.108476813538,NA,220.177429646901,299.304449827485,263.003343425668,259.833513665128,288.852370386467,51.7621424602446,35.3175245363325,23.5918603799926,NA,336.474757763113,326.668781978157,330.717425447988,317.074377064325,300.502428335634,308.175231314556,354.382125702476,335.808434040148,NA,137.780895835411,237.227197924004,188.732129359221,180.931925373349,216.380684595624,196.635794528782,276.54824492982,232.820583787056,NA,212.910393265954,241.397715325812,159.107924367253,221.717738182336,221.816535783281,106.430142343398,NA,174.95287840179,178.313907721016,209.42964853712,287.573112713372,139.590411751874,188.307846737221,207.741386253311,380.167544246899,389.827774089407,557.92998181217,97.8386859587483,97.334074400847,89.492961724001,97.8911865772451,69.0806329272643,144.392994026187,219.687526161548,189.193566065511,142.346374019505,164.696374663559,159.244241218814,NA,NA,53.9161781163001,91.4622848480757,85.8459030403392,161.875575351083,118.012734879391,134.676330420646,219.86955556026,155.051238423859,13.3206864959649,260.735183887599,140.723402763396,223.619531177606,149.587554027159,251.026943054492,105.92399216061,114.667765023772,159.222743905496,92.897209022177,NA,151.512125937677,222.142104787215,325.376935305786,329.663845420024,325.968488557932,217.531507690072,8.63534022722375,10.2030345202073,NA
"M00099","Sphingosine biosynthesis",13.8004037666932,3.7367827006452,3.45454187689627,8.00847543319415,6.42277176566893,4.84108500588201,59.5062817360017,74.3115530595446,10.9843009396355,5.30054219565376,2.82910631318095,3.75242073113253,1.27717107174766,12.4497120338033,7.29844053577146,22.5024135810493,NA,9.648194390153,21.4491474821533,13.4660459529281,4.93303710687414,4.80014303540425,9.5238118865044,9.99974369463753,20.3090040802375,70.0648720029774,282.026410883072,NA,NA,NA,19.0164485387316,27.595858771666,12.8248326436647,29.9166468331655,20.265853806159,NA,NA,NA,NA,7.14472697446471,5.97107276656854,1.79591633158415,17.6019101000714,13.9520578799995,1.38840508020589,12.4083265748308,3.32390300481064,NA,19.6563338391706,16.6465153274421,13.5150690023876,19.0959835026782,17.8442445387019,12.7890194469202,13.6258146592808,8.70047179571283,NA,37.212531371827,26.81437178436,7.097208494348,28.3216675055112,41.8918037385404,NA,NA,8.64347668119632,27.1322403352505,21.4634458288646,19.9690970605468,9.80750035086985,31.2009166969973,24.1503602726294,3.83389863097828,NA,NA,7.59747430855657,2.46001754828215,2.10151050606886,5.57289668243332,8.95847401496965,4.24029240472812,13.1039756665949,3.27862229444349,11.5880546880586,22.0743251212026,3.04625854280717,NA,NA,7.43754602976378,3.54658715672224,0.499386115883932,0,2.68905080240422,4.59248850394271,1.14365188027257,2.53058274408735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.1161362927422,11.3320797815368,17.0754193661467,5.13337709023965,8.4841495857739,6.041896644989,7.89251526144106,11.6566926642153,NA
"M00101","Cholesterol biosynthesis, squalene 2,3-epoxide => cholesterol",13.426734297436,13.2978742172059,15.6220025236866,130.527582191144,121.144896192695,71.0528536512097,89.9119037633886,80.3450084079123,190.128663145337,128.034479967203,123.912646909124,173.74042714415,65.3873103787787,126.619386289018,160.094326483743,190.939438712208,NA,104.901372357482,99.0496450270637,85.3575731673571,121.658210264074,102.006404818848,53.6024097185355,71.7995454932314,94.1928896906815,30.5569956322978,NA,298.587847438188,376.327704776585,NA,197.899230460327,190.799818336453,256.065259240243,217.364513244853,173.801424491867,10.6304670118107,4.56673753512643,10.9732192439349,NA,132.157400133717,120.856692763021,126.957374394095,128.116212615739,124.622202384747,136.367564454198,130.14823312226,210.531602873535,NA,102.006373830736,134.58490558558,177.931574982224,105.192075014649,145.953288537901,81.975725589445,83.795952217643,136.583519253021,NA,177.308478869008,225.63154156451,131.913868421316,186.428162933531,109.122208861467,57.6161079123802,NA,82.5869921678067,97.5369562302702,132.598348626123,262.458232971262,113.234744935755,200.027085377342,171.083298285149,346.527813438257,NA,136.345054537234,19.4213229776365,115.50810011767,8.40941381719382,15.6542131041988,17.7715074937852,160.767199836153,73.6264828176501,227.614823726859,71.9021389843748,102.869109651776,110.978859421914,NA,NA,25.9219212672046,29.1975399673088,31.6236400359555,121.741343135118,55.8172931183667,59.169360369247,113.730749568237,52.7013163979824,NA,205.642603035337,394.097417195831,211.472754605538,311.216996109455,285.638262616821,30.424943049831,37.2279336077032,27.0155369358397,NA,NA,173.281061045246,105.06880557796,197.317721032157,136.718469205228,146.060783759144,133.70751016903,22.3844370453872,36.560260851579,NA
"M00104","Bile acid biosynthesis, cholesterol => cholate/chenodeoxycholate",26.1387689138861,50.6522567028753,29.4040571607183,11.547381028768,24.1185754487372,20.0634289564579,NA,NA,15.9662235761274,35.2892261725755,27.6062048502935,28.0907546951724,49.4639865909451,23.2915485898456,18.080868767404,29.9544058884306,NA,45.7243945702124,104.424453487038,71.2368362381604,42.2314732763094,24.6835355258918,43.8120800557815,38.1864413854113,60.9184624303169,NA,21.8549103858523,NA,NA,NA,112.975195845561,58.5309517968448,42.0541613390543,58.7612571029036,53.8170756537238,10.0335917979026,22.2641605552449,11.0784250033238,NA,54.2453451260263,57.7196565765539,68.4230490151648,77.6976035574318,74.2813805181951,53.7265769297168,84.225109752653,45.8422156595671,NA,30.3011595472151,36.5718973310453,35.0954934019798,33.2604525887138,26.9782492072501,39.6649429008111,40.5643331509606,52.5277232935497,NA,25.9726933823411,29.5518259516,28.124452427668,21.2053418659969,59.5261422490699,142.425908803808,NA,56.0349418326272,50.2182779147308,50.816425756932,73.6921620764077,65.2757184194141,79.021748328065,50.9643496763475,76.0447838453233,NA,NA,32.4354221891285,37.1255222436709,10.743148364877,48.1249736437018,39.1108771227694,33.6947985303919,45.0048590075199,51.9153125021286,33.9018794780081,26.6164160691121,53.5725231422842,NA,NA,5.00493428964214,2.67883497157315,2.40036420342,39.5261957236418,18.6479868605996,22.4316965788083,19.5334258698836,21.6314319100405,NA,80.4320221118838,6.26653754233746,40.9668170310111,26.3888156216652,19.4203850794,77.6499653313452,56.8841140639444,53.3381542757098,NA,NA,NA,52.143732678517,98.8433589437346,74.6257904896472,45.0778499598288,67.3905544261166,26.8220723006408,17.0840916229681,NA
"M00112","Tocopherol/tocotorienol biosynthesis, homogentisate + phytyl/geranylgeranyl-PP => tocopherol/tocotorienol",25.0406979620036,18.0630888854941,21.1031107144875,106.113301453535,92.9449918416578,67.8796489867038,NA,NA,204.921983127677,271.375159564769,317.164874708287,277.333752858172,49.3537823703098,132.947767175797,238.239997549364,162.406322777543,NA,87.8108070071447,92.9223695822444,54.0398113699136,135.304925946029,95.1922942836222,61.1298119029473,80.9056475264872,78.2717904587727,56.0407452831597,NA,344.780242733912,364.018730943192,NA,179.185592401203,163.168290140962,510.926337112532,274.59321547249,225.497225022847,NA,NA,NA,NA,148.437207544171,146.879583398269,171.487123077432,84.0084059715997,114.223514488983,174.613730510524,105.557328956126,198.423201007353,NA,34.8338339276887,54.2471785458937,145.252213230964,72.351379856264,97.2473856543228,57.0797770633394,94.6106886933581,53.197468242377,NA,101.945834609416,111.781439185818,68.1425441146336,123.871938516101,177.585222588063,NA,NA,42.6387166012664,42.085663371688,58.1522265963632,168.238683370201,30.5327199878608,82.8402902620696,35.5452414555222,205.036635981995,NA,124.97511683205,NA,NA,NA,NA,NA,421.8107627424,123.618350085058,314.526980174967,52.6884417978022,160.441878379692,46.089138067157,NA,NA,22.7807781169221,101.513211567073,65.7719338213649,54.5557648453852,21.5320683220226,36.2885387528509,59.2175789955606,21.4593517660947,79.5294292656776,547.18988554764,608.224140977516,261.684565243631,653.894971451039,368.629273303547,NA,NA,NA,809.262584781329,NA,310.879251677888,249.336437123483,340.29318068574,404.934474893756,405.481102135501,135.736591381763,NA,NA,NA
"M00114","Ascorbate biosynthesis, plants, fructose-6P => ascorbate",58.4227978040614,83.953429574598,76.8433026412884,37.2661710109073,36.0983070788321,25.1339521324979,169.926343319402,97.9100895564007,29.3788922346759,37.6036251441762,23.0405073262494,43.1674755436085,36.6529974846185,54.0196539576073,22.672916503666,32.7820155035682,NA,44.9990916977344,34.5484104118714,36.803287031191,36.4830611249244,58.7609778746465,38.510879213064,35.3803565078885,32.1512415691005,159.183890476486,245.761422067811,NA,NA,NA,80.1313496103927,52.4041841345286,116.601781634504,87.8892886987592,53.2831656633918,136.325085618895,82.5140232125272,55.2491741583626,NA,48.0203283174012,25.1230118008409,48.590208492933,37.5130614097973,39.2049358566779,24.3339661706508,44.7514427210495,24.2003898481907,NA,80.1380574768313,55.9821556355757,71.193434940918,63.967802726613,70.2588385854855,44.6260005161555,44.4904343118694,58.1244005210669,NA,95.2349247324081,38.1924525790375,110.717793632524,34.080800820889,19.1709713810882,38.978995945915,NA,81.0794920447055,99.9339759812103,98.5900628306611,88.266226256127,69.0338773769138,166.713279495853,132.474032361155,70.012400634756,NA,NA,77.5037926096632,108.150860133866,37.020704775507,56.5096382568176,69.966544949338,44.8320028956293,57.4346341276058,61.2393608909877,48.801412490645,41.113864007866,67.7939773675848,NA,386.726447086398,47.0594987859645,73.0394659068295,68.9120571471589,66.2987030933895,68.4276187404258,69.6989390687617,58.9976984257732,49.4043951414668,86.1285140601896,22.0989299276977,89.8576372744569,43.2414748798984,31.1065812620578,51.4171239496816,74.3518716323705,116.777496230138,110.40195653783,NA,NA,50.8968978928978,19.5510807356893,30.4207900426679,49.8092830515469,28.2056709302019,32.7166132691923,88.8361440767843,62.6182196604927,535.749640641245
"M00115","NAD biosynthesis, aspartate => quinolinate => NAD",428.90400036474,425.095052879716,480.597358812861,568.687470037602,623.921604433105,778.803990036569,565.650184114856,533.246978294158,651.979585768369,674.813604486672,719.979031319335,674.227194027744,643.201888144499,581.907724841082,583.929747409393,722.313660054178,NA,497.587313467785,561.3061062117,512.277171587919,464.9537335572,610.822205444335,383.147416573476,471.381114649666,509.935287498424,1646.28350057318,1277.63155010043,708.094190882414,664.573265790978,1842.5106500122,908.502653355794,724.043553619668,766.316540632281,760.511517769708,714.123293262575,587.94707393576,507.176351303068,399.273622717268,6098.56958420333,626.035895200345,695.794542125522,751.479635589654,730.383481866523,659.330800231173,694.132897315129,728.011266977562,743.807222522387,NA,384.769116337674,454.098062556012,605.929012322863,436.563487618613,576.427016409889,465.208153243824,626.672456018704,538.827762473849,NA,543.871930045355,618.594621813172,488.070438728739,506.047996640949,538.936648003668,699.420047804634,743.315439268593,562.240035839102,479.732547756016,474.203996231799,695.122992460919,414.630691792758,530.949511369296,453.353795310939,888.6724268768,1448.38483626261,955.948362737163,442.424863216583,484.836538856454,640.215621347898,482.089453818002,357.406381001945,481.62884085468,251.565190985205,615.979513102921,266.200733744279,200.052522212359,334.459587244313,468.487075162043,2021.48308827921,168.358579429619,279.684504676473,172.917933939996,670.945657106469,504.930293437232,617.874183570036,603.287897700191,591.981276549782,1653.6791544715,699.06705175813,783.633783906068,565.552459638288,859.583882525123,802.179326160108,484.150527209141,442.669201984372,438.213447046532,1225.15190454233,NA,569.243286068414,610.912686075968,666.661333947876,704.825123793554,682.724067361217,776.697582293525,436.466963450958,438.985681061033,NA
"M00116","Menaquinone biosynthesis, chorismate (+ polyprenyl-PP) => menaquinol",55.7934035079644,72.602358368812,63.9405895020599,217.045853972895,196.796570467775,205.903139879515,NA,NA,283.053273972448,330.160697650141,445.988886607334,352.58655137486,154.196662894409,261.825095746673,323.593569884012,330.294323932673,NA,232.4325537157,224.286729662162,216.342574552284,231.274600466104,244.705699724865,170.563687794982,230.720943109463,224.411274544352,861.617751474871,351.691718400614,320.739992148593,297.013461771993,NA,360.326609015007,299.005298509222,236.903886320967,330.582544783029,294.86034501172,42.9417401151219,54.8882524156573,30.8277632912243,NA,316.449953623804,376.640750434607,399.686611994669,286.077704064913,226.615223833769,319.243314893835,338.15902309794,444.916954597606,NA,158.309101708763,254.596929730312,322.35234852841,220.703789954174,303.829397768964,143.162969687391,216.074951105602,293.801979090828,NA,160.102840336313,226.669921738811,147.295765899562,185.722807261861,161.675309388344,173.157580180541,504.452276938228,140.176381431792,80.2987076850275,115.799830912593,194.924091972931,80.738890252748,104.722968408979,87.490987298117,239.349362725744,NA,375.367040365352,43.2468557865785,78.5651319835744,109.369634807935,48.4459154312235,53.915351441439,455.196095904618,95.6302244038049,436.551556566755,101.081784541865,100.559324168304,84.1193538968163,NA,NA,54.0473033916503,253.412119392724,146.88363438269,87.8616035470441,89.3396936469724,101.52971020491,125.569552629869,84.4561630876083,1210.53867750207,447.629948817642,581.377328466169,222.848415094707,668.476336043983,319.787461615724,89.8978836187139,52.6129843597596,49.3123978784045,752.856744084572,NA,229.30653757262,191.812842831212,377.452489235853,363.151375531496,374.656566454323,239.283368819064,54.3932083239657,76.27307599719,NA
"M00117","Ubiquinone biosynthesis, prokaryotes, chorismate (+ polyprenyl-PP) => ubiquinol",234.742128926467,221.234734383483,241.129313717791,391.203503283758,581.186296463414,445.585221097952,603.768957028615,447.124520160012,594.936921501453,533.057840304388,585.945527476541,573.391453085784,555.292189492159,379.796361482896,464.975897079642,510.802835393045,NA,349.764354474129,384.468199870458,334.021117613249,385.818353305093,472.033770914923,272.335016562925,376.067150545846,352.130688961791,1141.50261676019,1082.81057344415,978.372716421782,831.280217312617,383.31067397464,798.700515501249,647.543332376659,573.292645221081,633.689242719425,611.308294960598,269.9126652395,266.961751202733,166.172508074875,NA,573.475396794686,663.574245784839,673.897619165488,539.417971617567,518.435419354753,640.252938706824,583.796770335731,651.026217014551,NA,294.08925641883,417.126961804135,452.851502498505,381.400130690399,465.139138760133,406.033310814266,531.61613568163,469.264018582398,NA,386.296581104098,568.87197430359,353.881633694096,484.937350656601,663.084141130117,430.559318532008,675.090459176383,374.938854588324,382.259391584673,298.254625390364,514.629907832827,259.52261464827,339.562788236123,279.118752728602,543.927461583437,NA,694.35922881811,221.206902882605,286.120493621557,338.415219337327,272.441274268363,285.920747511133,608.315323555998,227.0706223315,642.754223688465,286.960576044566,229.905538093414,297.343436595009,850.690692272035,1096.67868329753,124.147454882261,324.406731829064,198.717759792802,521.740693440041,398.083740840547,455.821963582344,509.434077016711,528.575991610163,557.631657305404,615.475940736774,706.130367550126,488.612904847642,641.123030034167,592.176655091886,347.766250250362,390.490756343105,371.855781129232,1161.36920181983,NA,455.637453424312,547.973280255066,489.137060427719,571.211083347767,646.546012351826,664.903631470594,252.90898127254,229.704996249698,NA
"M00118","Glutathione biosynthesis, glutamate => glutathione",208.539572657029,185.488896515564,222.403560107189,346.26795205391,287.729068477725,544.658755233304,390.830889873386,266.178976762558,341.35838092207,314.498434653052,274.16396222574,257.129553024028,503.109091666713,288.691076576361,216.018452680426,258.361414583783,1086.22037130271,182.888068661745,213.381298432859,173.871073281035,193.239492417309,183.541538795094,143.979331394637,166.653478895878,183.512546951602,316.758762208497,112.211555683038,534.969566188065,449.441003127033,391.368255709843,399.758631737388,238.826844879171,290.652888469819,282.325662623577,266.686089292606,185.025811609948,166.681327349125,127.882220203609,NA,250.93645611563,248.982814624498,261.989027717207,219.322606378523,210.601658008388,228.609832553773,196.475970527395,252.436176073401,NA,186.200590283104,246.48631522503,283.963138699043,241.429389505605,249.829731422854,243.551434937928,281.255101111105,294.956179859926,NA,354.045061526411,434.642496697885,281.713776803779,311.746654043384,329.735041340534,399.615262865385,746.82964007641,336.432183172545,334.664806664227,218.504333864098,341.46620614993,186.602947250752,254.833910095785,235.531859148495,482.891526265655,NA,585.839805002484,260.417904378176,455.09983662948,212.788582493723,277.96471802921,288.578941380004,277.913243131167,226.527620037765,379.43782062782,197.551009396469,217.515727390674,307.556849808366,934.113368051371,2625.58457399627,144.006573459975,229.256554477673,153.182187143458,335.862644313411,328.154113179535,310.846169800083,362.492917836523,330.141684886363,61.6282816971909,384.346937545553,415.346959540129,385.33233484973,503.99712036185,484.54389060855,227.118181057421,335.388430434988,310.491160739949,575.773472433458,NA,275.037210789312,213.090820996067,377.902492771148,319.388135603175,342.247918229624,365.393025590144,262.988876057185,210.627803028099,483.833841298387
"M00119","Pantothenate biosynthesis, valine/L-aspartate => pantothenate",714.352104985895,762.115539823729,818.586007655053,842.66838682137,984.156852910301,846.44372673481,2065.08770843806,1707.8240503407,869.221647060093,936.683825045989,965.236051520775,814.916153678561,1161.00555694982,851.334897010689,671.229558877862,829.891074275926,1449.24665329072,621.409706666935,698.037702590977,603.808579511905,543.330912941175,572.719453439627,509.277675656193,583.737076241418,654.514230556687,1399.7455479925,1587.46053932384,1266.24768422105,1316.82929569556,2477.7339802442,1141.54301132081,1013.56951045923,838.548920323977,855.041683808379,953.307724615681,1079.02512781583,1049.14110443897,664.28267962262,NA,844.156105987625,841.947214098286,1084.04111174809,914.042574240398,879.29461016979,910.300420125577,937.055171915509,877.23201802022,NA,525.994823505224,649.769782957039,849.48503709873,601.701609058833,770.139066332486,491.115582359389,703.745105208502,738.709904493205,1082.0966334566,753.447882895153,1032.65095488027,720.45794907166,769.508019416976,853.921450379503,1310.4832838671,1982.51111201299,627.327662128846,622.636258245909,619.266196672786,850.14208250303,432.309182161523,576.060698862571,558.178688903697,1001.23999898069,1503.95611284024,957.889650891038,762.485567344487,945.329176744487,714.992051983923,1019.44948724395,824.387790325804,812.308845997032,546.015459662492,915.637905163517,561.290005776795,569.284592334758,649.119524243031,1631.05123461714,1121.89316373815,211.33754491505,548.183004962493,363.286742009977,1115.87804509918,1016.60221857232,1039.54725116686,1022.62441728836,986.099093115418,449.161942350619,1288.37671947639,1321.53297595934,825.526245894773,882.236776787163,1200.98628615116,828.627175222811,796.431374609031,747.676539440121,1443.36051487588,NA,584.143002608224,914.361293530917,843.567622055365,819.037178064505,927.311922298534,1000.48326234742,1019.10705399628,957.848489063712,561.907029326082
"M00120","Coenzyme A biosynthesis, pantothenate => CoA",867.215903937023,796.112569791405,779.347175636621,739.22390322693,894.081241896072,1228.36518779742,1147.46462702077,1153.04211667234,828.340934766778,789.514339214873,795.626494047165,775.550410999532,1055.48833798537,970.195814600194,721.805404598315,818.737871905027,NA,693.786489349421,802.358693845651,702.652928331028,731.079872709697,720.455997502766,543.797012287686,596.355574495892,679.008705676572,1994.73553981497,1742.94916894261,1330.51895544023,1104.72761519303,555.532792500884,1097.84818784554,875.510517840301,836.035375636875,890.855679908928,816.970347919583,761.340012609946,702.702293375716,476.691307102025,NA,952.021133358922,1055.20713621436,987.105701123741,839.34214831981,930.26855806707,1018.66206724338,928.253732460164,923.375119322191,NA,578.38939091852,650.81453097355,841.154011471545,654.222295725359,781.424639611721,654.422678912297,788.60559780435,737.308104436203,3413.95576674771,805.428760796873,1041.25619096543,639.675376616594,916.649482597851,896.058155829078,842.233785542809,930.62018261204,749.249187803103,823.210411810203,764.992428661341,971.172729310113,538.13445687975,839.736666227198,806.72048317776,1168.59658683339,627.132571384179,1255.77296648971,738.216771268228,837.231185991174,932.512706166109,657.552249441666,672.63952271373,805.683339802237,498.773259518538,996.640892019535,713.960891004598,557.00463777591,671.995039656986,397.623483961061,3531.29635964496,281.217448113,483.112419127451,373.723359757267,993.139424927573,827.958967003804,833.481448873576,981.151239642462,888.505817569691,1678.04296138094,1083.242042985,1202.38117939795,764.73037093254,1086.805678282,995.771762419039,807.820019650839,1049.99092677967,1014.25532051097,882.14797893168,NA,767.734290291693,816.991469579658,1030.25229471311,852.388709927299,891.239013142783,923.839343352595,760.651742420212,787.070378397731,246.956856496052
"M00121","Heme biosynthesis, plants and bacteria, glutamate => heme",183.062379188966,172.452457045582,205.157749215601,392.316547834222,478.819974076689,231.647714356462,639.208816877525,524.937249480453,532.689701635678,583.622202949407,582.397376973548,555.895672270242,536.660902706606,421.067405903165,493.694251186591,509.959002799935,NA,389.520095544765,424.18168170561,396.931338634624,464.704017714308,293.105749874791,312.143229490681,392.399090403201,431.01717861727,917.737578259278,782.366263064385,621.99615391713,682.008726355155,1037.05028743201,670.216862491753,580.085694724326,360.567296002786,534.03540740899,466.141499144993,325.44425420788,293.000466045873,216.937791129587,NA,643.19191739439,817.154274135839,654.596372192544,531.672672522362,594.139972910151,680.712099077513,595.923508266432,612.54074976986,NA,330.591784014339,431.960636466183,574.618449996032,415.292800500408,464.858024814729,341.266879590902,551.930671783351,466.828847999269,NA,345.757397396419,504.506208012737,393.728039640882,509.245930742478,638.311915961517,316.085662277058,749.816188171733,414.109992283827,398.458483487451,350.229130111262,499.087753574595,318.747660035171,394.086705425413,339.363357409641,700.267257268,NA,715.126921737992,233.095112909576,315.103251844182,305.538963808686,279.346139877253,200.154475198002,598.290906372068,374.779874692435,667.207567550851,320.637231907488,344.454552190962,400.934789522641,1190.43560292179,3622.73297667325,180.778693564403,384.183651960024,265.303496735566,385.113982705485,349.898409665397,389.25902725625,455.751343800766,402.346346440575,657.671029269752,711.425306934967,687.20674750821,522.977810166467,505.58061241748,459.191198833894,219.758067229692,327.117130717332,327.938348969802,425.788362249144,NA,638.483171376171,342.826532486936,596.673141346853,572.309420992836,501.196501423564,514.159480704286,305.156836173974,293.637838705389,NA
